"Gene.stable.ID","HGNC.symbol"
"ENSMUSG00000008398","ELK3"
"ENSMUSG00000038801","SCGB1C2"
"ENSMUSG00000038801","SCGB1C1"
"ENSMUSG00000057228","AADAT"
"ENSMUSG00000047798","CD300LF"
"ENSMUSG00000030051","APLF"
"ENSMUSG00000073643","WDFY1"
"ENSMUSG00000042557","SIN3A"
"ENSMUSG00000029484","ANXA3"
"ENSMUSG00000036672","CENPT"
"ENSMUSG00000031107","RBMX2"
"ENSMUSG00000094172","PRAMEF18"
"ENSMUSG00000094172","PRAMEF2"
"ENSMUSG00000094172","PRAMEF4"
"ENSMUSG00000094172","PRAMEF13"
"ENSMUSG00000094172","PRAMEF10"
"ENSMUSG00000094172","PRAMEF11"
"ENSMUSG00000094172","PRAMEF1"
"ENSMUSG00000094172","PRAMEF6"
"ENSMUSG00000094172","PRAMEF5"
"ENSMUSG00000094172","PRAMEF33"
"ENSMUSG00000094172","PRAMEF7"
"ENSMUSG00000094172","PRAMEF8"
"ENSMUSG00000057738","SPTAN1"
"ENSMUSG00000094328","SPOP"
"ENSMUSG00000079516","REG1B"
"ENSMUSG00000094616","SYCP3"
"ENSMUSG00000093575","CLUAP1"
"ENSMUSG00000060747","IFNL2"
"ENSMUSG00000063106","OR10G2"
"ENSMUSG00000105953","TRDV1"
"ENSMUSG00000094766","TRAV12-1"
"ENSMUSG00000094766","TRAV12-2"
"ENSMUSG00000094766","TRAV12-3"
"ENSMUSG00000114942","LATS2"
"ENSMUSG00000096908","TRAV12-1"
"ENSMUSG00000096908","TRAV12-2"
"ENSMUSG00000096908","TRAV12-3"
"ENSMUSG00000026923","NOTCH1"
"ENSMUSG00000039058","AK5"
"ENSMUSG00000032497","LRRFIP2"
"ENSMUSG00000029778","ADCYAP1R1"
"ENSMUSG00000049985","ANKRD55"
"ENSMUSG00000041930","FAM222A"
"ENSMUSG00000107280","POTEA"
"ENSMUSG00000006445","EPHA2"
"ENSMUSG00000042993","IFNK"
"ENSMUSG00000067173","MRGPRX4"
"ENSMUSG00000079707","DYNLT2"
"ENSMUSG00000060923","ACYP2"
"ENSMUSG00000027784","PPM1L"
"ENSMUSG00000073176","ZNF449"
"ENSMUSG00002076011","RNU6-153P"
"ENSMUSG00000030551","NR2F2"
"ENSMUSG00000033409","SYCE1L"
"ENSMUSG00000021671","POC5"
"ENSMUSG00000037106","FER1L6"
"ENSMUSG00000035201","PRAMEF18"
"ENSMUSG00000035201","PRAMEF2"
"ENSMUSG00000035201","PRAMEF4"
"ENSMUSG00000035201","PRAMEF13"
"ENSMUSG00000035201","PRAMEF10"
"ENSMUSG00000035201","PRAMEF11"
"ENSMUSG00000035201","PRAMEF1"
"ENSMUSG00000035201","PRAMEF6"
"ENSMUSG00000035201","PRAMEF5"
"ENSMUSG00000035201","PRAMEF33"
"ENSMUSG00000035201","PRAMEF7"
"ENSMUSG00000035201","PRAMEF8"
"ENSMUSG00000032431","CRTAP"
"ENSMUSG00000092885","MIR4657"
"ENSMUSG00000031586","RBPMS"
"ENSMUSG00000015143","ACTN1"
"ENSMUSG00000032085","TAGLN"
"ENSMUSG00000047150","GUCA1ANB"
"ENSMUSG00000078144","CAPNS2"
"ENSMUSG00000095387","TRAV9-2"
"ENSMUSG00000118744","SNORD93"
"ENSMUSG00000031816","MTHFSD"
"ENSMUSG00000044030","IRF2BP1"
"ENSMUSG00000044966","FBXO48"
"ENSMUSG00000039883","LRRC17"
"ENSMUSG00000053012","KRCC1"
"ENSMUSG00000031376","ATP2B3"
"ENSMUSG00000015134","ALDH1A3"
"ENSMUSG00000020023","TMCC3"
"ENSMUSG00000089437","RNU6-90P"
"ENSMUSG00000062464","CYP4F8"
"ENSMUSG00000033454","ZBTB1"
"ENSMUSG00000048498","CD300E"
"ENSMUSG00000088835","SCARNA12"
"ENSMUSG00000025418","BSND"
"ENSMUSG00000040133","GPR176"
"ENSMUSG00000031783","POLR2C"
"ENSMUSG00000030610","DET1"
"ENSMUSG00000037537","HLA-E"
"ENSMUSG00000019929","DCN"
"ENSMUSG00000034560","WASHC4"
"ENSMUSG00000040663","CLCF1"
"ENSMUSG00000025986","SLC39A10"
"ENSMUSG00000039716","DOCK3"
"ENSMUSG00002075727","RN7SKP192"
"ENSMUSG00000034453","POLR3B"
"ENSMUSG00000076481","TRBV29-1"
"ENSMUSG00000032376","USP3"
"ENSMUSG00000027792","BCHE"
"ENSMUSG00000044957","PP2D1"
"ENSMUSG00000118790","RNU2-1"
"ENSMUSG00002075200","RN7SKP143"
"ENSMUSG00000057457","PHEX"
"ENSMUSG00000119431","SNORA17A"
"ENSMUSG00000019867","GJE1"
"ENSMUSG00000024902","MRPL11"
"ENSMUSG00000054252","FGFR3"
"ENSMUSG00000024026","GLO1"
"ENSMUSG00000057246","TSBP1"
"ENSMUSG00000076733","IGHV2OR16-5"
"ENSMUSG00000076733","IGHV2-5"
"ENSMUSG00000076733","IGHV2-70D"
"ENSMUSG00000076733","IGHV2-70"
"ENSMUSG00000042508","DMTF1"
"ENSMUSG00000020177","LYZ"
"ENSMUSG00002075589","RN7SKP278"
"ENSMUSG00000044795","CYB5D1"
"ENSMUSG00000026355","MCM6"
"ENSMUSG00000054405","DNAJC8"
"ENSMUSG00000031431","TSC22D3"
"ENSMUSG00000104267","SPIN2A"
"ENSMUSG00000092730","SNORA24"
"ENSMUSG00000008859","RALA"
"ENSMUSG00000007892","RPLP1"
"ENSMUSG00000072813","PRAMEF18"
"ENSMUSG00000072813","PRAMEF2"
"ENSMUSG00000072813","PRAMEF4"
"ENSMUSG00000072813","PRAMEF13"
"ENSMUSG00000072813","PRAMEF10"
"ENSMUSG00000072813","PRAMEF11"
"ENSMUSG00000072813","PRAMEF1"
"ENSMUSG00000072813","PRAMEF6"
"ENSMUSG00000072813","PRAMEF5"
"ENSMUSG00000072813","PRAMEF33"
"ENSMUSG00000072813","PRAMEF7"
"ENSMUSG00000072813","PRAMEF8"
"ENSMUSG00000094995","PATE3"
"ENSMUSG00000031497","TNFSF13B"
"ENSMUSG00000032481","SMARCC1"
"ENSMUSG00000058063","TRIM31"
"ENSMUSG00000070369","ITGAD"
"ENSMUSG00000091780","SCO2"
"ENSMUSG00000081044","CHCHD4"
"ENSMUSG00000032035","ETS1"
"ENSMUSG00000035476","TAB3"
"ENSMUSG00000039844","RAPGEF1"
"ENSMUSG00002076587","SNORD32B"
"ENSMUSG00000119497","SNORD116-5"
"ENSMUSG00000119497","SNORD116-1"
"ENSMUSG00000119497","SNORD116-3"
"ENSMUSG00000046774","CXorf49B"
"ENSMUSG00000046774","CXorf49"
"ENSMUSG00000074247","DDA1"
"ENSMUSG00000021318","GLI3"
"ENSMUSG00000024283","WAC"
"ENSMUSG00000060260","PWWP2B"
"ENSMUSG00000040183","ANKRD6"
"ENSMUSG00000033316","GALNT9"
"ENSMUSG00000051456","HSPB3"
"ENSMUSG00000046615","ACTRT1"
"ENSMUSG00000002147","STAT6"
"ENSMUSG00000032733","SNX33"
"ENSMUSG00000038507","PARP12"
"ENSMUSG00000031790","MMP15"
"ENSMUSG00000079015","SERPINA1"
"ENSMUSG00000050896","RTN4RL2"
"ENSMUSG00000030549","RHCG"
"ENSMUSG00000024854","POLD4"
"ENSMUSG00000007812","ZNF655"
"ENSMUSG00000022652","MORC1"
"ENSMUSG00000094915","SP100"
"ENSMUSG00000084551","RNU6-270P"
"ENSMUSG00000028443","NUDT2"
"ENSMUSG00000094063","OR51Q1"
"ENSMUSG00000031960","AARS1"
"ENSMUSG00000046450","OR13J1"
"ENSMUSG00000065586","MIR96"
"ENSMUSG00000034863","ANO8"
"ENSMUSG00000028920","FBXO42"
"ENSMUSG00000095659","SPIN2A"
"ENSMUSG00000036510","CDH8"
"ENSMUSG00000028492","SAXO1"
"ENSMUSG00000024201","KDM4B"
"ENSMUSG00002075291","RN7SKP78"
"ENSMUSG00002075291","RN7SKP108"
"ENSMUSG00000073380","ARRDC5"
"ENSMUSG00000038135","CRYGN"
"ENSMUSG00000017774","MYO1C"
"ENSMUSG00000039908","SLC26A11"
"ENSMUSG00000079110","CAPN3"
"ENSMUSG00000103362","SPOP"
"ENSMUSG00000028434","EPB41L4B"
"ENSMUSG00000005204","SENP3"
"ENSMUSG00000005204","SENP3-EIF4A1"
"ENSMUSG00000036858","PTCRA"
"ENSMUSG00000017615","TNFAIP1"
"ENSMUSG00000044429","CRYGA"
"ENSMUSG00000017765","SLC12A4"
"ENSMUSG00000072501","PHF20L1"
"ENSMUSG00000041849","CARD6"
"ENSMUSG00000031710","UCP1"
"ENSMUSG00000024397","AIF1"
"ENSMUSG00000025935","TRAM1"
"ENSMUSG00000031701","DNAJA2"
"ENSMUSG00000065733","RNU6-583P"
"ENSMUSG00000065733","RNU6-205P"
"ENSMUSG00000078793","CEACAM21"
"ENSMUSG00000073684","FAAP20"
"ENSMUSG00000069171","NR2F1"
"ENSMUSG00000119180","RNU6-953P"
"ENSMUSG00000022469","RAPGEF3"
"ENSMUSG00000100032","SYCP3"
"ENSMUSG00000044674","FZD1"
"ENSMUSG00000079487","MED12"
"ENSMUSG00000061809","TBPL2"
"ENSMUSG00000027404","SNRPB"
"ENSMUSG00000119815","RNU6-656P"
"ENSMUSG00000029920","SMARCAD1"
"ENSMUSG00000054196","CTHRC1"
"ENSMUSG00000020473","AEBP1"
"ENSMUSG00000119701","RNU6-19P"
"ENSMUSG00000027712","ANXA5"
"ENSMUSG00000031158","TIMM17B"
"ENSMUSG00000019822","SMPD2"
"ENSMUSG00000029434","VPS33A"
"ENSMUSG00000044254","PCSK9"
"ENSMUSG00000002324","REC8"
"ENSMUSG00000096883","SHISA8"
"ENSMUSG00000036083","SLC17A3"
"ENSMUSG00000119364","RNU6-1189P"
"ENSMUSG00000070686","PRAMEF18"
"ENSMUSG00000070686","PRAMEF2"
"ENSMUSG00000070686","PRAMEF4"
"ENSMUSG00000070686","PRAMEF13"
"ENSMUSG00000070686","PRAMEF10"
"ENSMUSG00000070686","PRAMEF11"
"ENSMUSG00000070686","PRAMEF1"
"ENSMUSG00000070686","PRAMEF6"
"ENSMUSG00000070686","PRAMEF5"
"ENSMUSG00000070686","PRAMEF33"
"ENSMUSG00000070686","PRAMEF7"
"ENSMUSG00000070686","PRAMEF8"
"ENSMUSG00000054033","ADAM20"
"ENSMUSG00000044339","ALKBH2"
"ENSMUSG00000039007","CPQ"
"ENSMUSG00000065481","MIR346"
"ENSMUSG00000034636","ZYG11B"
"ENSMUSG00002076950","RNU6-84P"
"ENSMUSG00000030990","PGAP2"
"ENSMUSG00000028608","CZIB"
"ENSMUSG00000030368","CEACAM21"
"ENSMUSG00000074771","ANKEF1"
"ENSMUSG00000037962","RFLNA"
"ENSMUSG00000046678","OR10G6"
"ENSMUSG00000032648","PYGM"
"ENSMUSG00000089265","SNORD121B"
"ENSMUSG00000064585","SNORA60"
"ENSMUSG00000038324","TRPC4AP"
"ENSMUSG00000090439","C10orf105"
"ENSMUSG00000028389","ZFP37"
"ENSMUSG00000075467","DNLZ"
"ENSMUSG00000020990","CDKL1"
"ENSMUSG00000051499","ZNF786"
"ENSMUSG00000016940","KCTD2"
"ENSMUSG00000119353","RNU6-990P"
"ENSMUSG00000032469","DBR1"
"ENSMUSG00000046258","ADAM29"
"ENSMUSG00000059554","CCDC28A"
"ENSMUSG00000027500","STMN2"
"ENSMUSG00000021815","MSS51"
"ENSMUSG00002075466","RN7SKP18"
"ENSMUSG00002075466","RN7SKP51"
"ENSMUSG00000026842","ABL1"
"ENSMUSG00000020163","UQCR11"
"ENSMUSG00000037140","TAS2R4"
"ENSMUSG00000058258","IDI1"
"ENSMUSG00000037224","ZFYVE28"
"ENSMUSG00000039492","CCDC27"
"ENSMUSG00000064158","IZUMO1"
"ENSMUSG00000026785","PKN3"
"ENSMUSG00000095172","SPIN2A"
"ENSMUSG00000098923","TMEM185B"
"ENSMUSG00000076652","IGHV3-72"
"ENSMUSG00000076652","IGHV3-73"
"ENSMUSG00000029135","FOSL2"
"ENSMUSG00000043505","GIMAP1-GIMAP5"
"ENSMUSG00000100667","SYCP3"
"ENSMUSG00000032925","ITGBL1"
"ENSMUSG00000026858","MIGA2"
"ENSMUSG00000021193","PITRM1"
"ENSMUSG00000029608","RPH3A"
"ENSMUSG00000071356","REG1B"
"ENSMUSG00000020332","MEIKIN"
"ENSMUSG00000001674","DDX18"
"ENSMUSG00000089350","SNORD22"
"ENSMUSG00000003099","PPP5C"
"ENSMUSG00000027091","ZC3H15"
"ENSMUSG00000093838","IGHV4-39"
"ENSMUSG00000093838","IGHV4-59"
"ENSMUSG00000093838","IGHV4-4"
"ENSMUSG00000093838","IGHV4-61"
"ENSMUSG00000040541","TMEM225"
"ENSMUSG00000032047","ACAT1"
"ENSMUSG00000028530","JAK1"
"ENSMUSG00000001542","ELL2"
"ENSMUSG00000021710","NLN"
"ENSMUSG00000047889","SERPINB6"
"ENSMUSG00000101053","SPIN2A"
"ENSMUSG00000084748","RNU4-37P"
"ENSMUSG00000041126","H2AZ2"
"ENSMUSG00000024863","MBL2"
"ENSMUSG00000069607","CD300LF"
"ENSMUSG00000024749","TMC1"
"ENSMUSG00000022223","SDR39U1"
"ENSMUSG00000022403","ST13"
"ENSMUSG00000000149","GNA12"
"ENSMUSG00000067212","HLA-E"
"ENSMUSG00000025525","APOOL"
"ENSMUSG00000026090","CRACDL"
"ENSMUSG00000119841","SNORD116-5"
"ENSMUSG00000119841","SNORD116-1"
"ENSMUSG00000119841","SNORD116-3"
"ENSMUSG00000059280","VPREB1"
"ENSMUSG00000051235","GEN1"
"ENSMUSG00000005125","NDRG1"
"ENSMUSG00000076469","TRBV10-1"
"ENSMUSG00000076469","TRBV10-2"
"ENSMUSG00000076469","TRBV10-3"
"ENSMUSG00000056947","MAB21L1"
"ENSMUSG00000049548","KRT82"
"ENSMUSG00000021113","SNAPC1"
"ENSMUSG00000003344","BTBD2"
"ENSMUSG00000025723","NMB"
"ENSMUSG00000029186","PI4K2B"
"ENSMUSG00000065469","MIR129-1"
"ENSMUSG00000087894","RNU1-15P"
"ENSMUSG00000042489","CLSPN"
"ENSMUSG00000076671","IGHV3-72"
"ENSMUSG00000076671","IGHV3-73"
"ENSMUSG00000029833","TRIM24"
"ENSMUSG00000027011","UBE2E3"
"ENSMUSG00000048120","ENTPD1"
"ENSMUSG00000020865","ABCC3"
"ENSMUSG00000036432","SIAH2"
"ENSMUSG00000096484","CWC22"
"ENSMUSG00000009376","MET"
"ENSMUSG00000109228","FAM81B"
"ENSMUSG00000079654","PRRT4"
"ENSMUSG00000037028","PRAMEF18"
"ENSMUSG00000037028","PRAMEF2"
"ENSMUSG00000037028","PRAMEF4"
"ENSMUSG00000037028","PRAMEF13"
"ENSMUSG00000037028","PRAMEF10"
"ENSMUSG00000037028","PRAMEF11"
"ENSMUSG00000037028","PRAMEF1"
"ENSMUSG00000037028","PRAMEF6"
"ENSMUSG00000037028","PRAMEF5"
"ENSMUSG00000037028","PRAMEF33"
"ENSMUSG00000037028","PRAMEF7"
"ENSMUSG00000037028","PRAMEF8"
"ENSMUSG00000068259","OR9A1P"
"ENSMUSG00000070552","MRGPRX4"
"ENSMUSG00000031878","NAE1"
"ENSMUSG00000041329","ATP1B2"
"ENSMUSG00000089078","RNU6-159P"
"ENSMUSG00000062751","PRSS3"
"ENSMUSG00000022744","CLDND1"
"ENSMUSG00000089541","RNU6-1286P"
"ENSMUSG00000093903","SPIN2A"
"ENSMUSG00000025025","MXI1"
"ENSMUSG00000008035","MID1IP1"
"ENSMUSG00000004980","HNRNPA2B1"
"ENSMUSG00000031626","SORBS2"
"ENSMUSG00000000346","DAZAP2"
"ENSMUSG00000038704","ASPDH"
"ENSMUSG00000090215","TRIM6-TRIM34"
"ENSMUSG00000090215","TRIM34"
"ENSMUSG00000115074","NDOR1"
"ENSMUSG00000024165","JPT2"
"ENSMUSG00000034290","NEK9"
"ENSMUSG00000047423","C11orf68"
"ENSMUSG00000045608","DBX2"
"ENSMUSG00000066760","CEACAM21"
"ENSMUSG00000023945","SLC5A7"
"ENSMUSG00000074748","ATXN7L3B"
"ENSMUSG00000089257","RNU6-119P"
"ENSMUSG00000040274","CDK6"
"ENSMUSG00000059213","DDN"
"ENSMUSG00000036322","HLA-DRA"
"ENSMUSG00000061165","OR8A1"
"ENSMUSG00000020467","EFEMP1"
"ENSMUSG00000095996","PRAMEF18"
"ENSMUSG00000095996","PRAMEF2"
"ENSMUSG00000095996","PRAMEF4"
"ENSMUSG00000095996","PRAMEF13"
"ENSMUSG00000095996","PRAMEF10"
"ENSMUSG00000095996","PRAMEF11"
"ENSMUSG00000095996","PRAMEF1"
"ENSMUSG00000095996","PRAMEF6"
"ENSMUSG00000095996","PRAMEF5"
"ENSMUSG00000095996","PRAMEF33"
"ENSMUSG00000095996","PRAMEF7"
"ENSMUSG00000095996","PRAMEF8"
"ENSMUSG00000029030","TPRG1L"
"ENSMUSG00000118926","SNORD116-5"
"ENSMUSG00000118926","SNORD116-1"
"ENSMUSG00000118926","SNORD116-3"
"ENSMUSG00000075202","OR5AL1"
"ENSMUSG00000023027","ATF1"
"ENSMUSG00000041439","MFSD6"
"ENSMUSG00000094509","IGHV1-45"
"ENSMUSG00000094509","IGHV1-46"
"ENSMUSG00000094509","IGHV1-58"
"ENSMUSG00000094509","IGHV1-3"
"ENSMUSG00000094509","IGHV1-69"
"ENSMUSG00000094509","IGHV1-69-2"
"ENSMUSG00000094509","IGHV1-69D"
"ENSMUSG00000007656","ARPP19"
"ENSMUSG00000074419","LILRB4"
"ENSMUSG00000029716","TFR2"
"ENSMUSG00000022816","FSTL1"
"ENSMUSG00000004642","SLBP"
"ENSMUSG00000085601","MEIOSIN"
"ENSMUSG00002074873","RN7SKP240"
"ENSMUSG00000024174","POT1"
"ENSMUSG00000030236","SLCO1B3-SLCO1B7"
"ENSMUSG00000030236","SLCO1B3"
"ENSMUSG00000022376","ADCY8"
"ENSMUSG00000034602","MON2"
"ENSMUSG00000079350","MAGEA10"
"ENSMUSG00000033900","MAP9"
"ENSMUSG00000038759","NUP205"
"ENSMUSG00000024431","NR3C1"
"ENSMUSG00000047843","BRI3"
"ENSMUSG00000037316","BAG4"
"ENSMUSG00000037628","CDKN3"
"ENSMUSG00000035403","CRB2"
"ENSMUSG00000022369","MTBP"
"ENSMUSG00000001942","SIAE"
"ENSMUSG00000049971","GLT1D1"
"ENSMUSG00000065571","MIR326"
"ENSMUSG00000089678","AGXT2"
"ENSMUSG00000029392","RILPL1"
"ENSMUSG00000049804","ARMCX4"
"ENSMUSG00000031902","NFATC3"
"ENSMUSG00000025272","TRO"
"ENSMUSG00000080469","SNORD98"
"ENSMUSG00000027761","AADAC"
"ENSMUSG00000001642","AKR1B1"
"ENSMUSG00000020583","MATN3"
"ENSMUSG00000039148","SART1"
"ENSMUSG00000028630","DYRK2"
"ENSMUSG00000038489","POLR2L"
"ENSMUSG00000070547","MRGPRX4"
"ENSMUSG00000032303","CHRNA3"
"ENSMUSG00000040387","KLHL32"
"ENSMUSG00000047040","PRR15L"
"ENSMUSG00000089293","RNU6-1106P"
"ENSMUSG00000002679","MED6"
"ENSMUSG00000059654","REG1A"
"ENSMUSG00000054752","FSD1L"
"ENSMUSG00000100055","SYCP3"
"ENSMUSG00000075090","OR4A15"
"ENSMUSG00000023045","SOAT2"
"ENSMUSG00002076454","RN7SKP143"
"ENSMUSG00000030494","RHPN2"
"ENSMUSG00000002343","ARMC6"
"ENSMUSG00000091077","SPIN2A"
"ENSMUSG00000045312","LHFPL2"
"ENSMUSG00000034926","DHCR24"
"ENSMUSG00000028392","BSPRY"
"ENSMUSG00000063316","RPL27"
"ENSMUSG00000119317","RNU6-102P"
"ENSMUSG00000040213","KYAT3"
"ENSMUSG00000116207","NNT"
"ENSMUSG00000065476","MIR30B"
"ENSMUSG00000022751","NIT2"
"ENSMUSG00000015214","MTMR1"
"ENSMUSG00000032381","CIAO2A"
"ENSMUSG00000004542","CEACAM21"
"ENSMUSG00000036109","MBNL3"
"ENSMUSG00000070469","ADAMTSL3"
"ENSMUSG00000076476","TRBV20-1"
"ENSMUSG00000076476","TRBV20OR9-2"
"ENSMUSG00000022986","KRT75"
"ENSMUSG00000019814","LTV1"
"ENSMUSG00000075590","NRBP2"
"ENSMUSG00000027637","RAB5IF"
"ENSMUSG00000020090","NPFFR1"
"ENSMUSG00000101031","MS4A12"
"ENSMUSG00000035376","HACD2"
"ENSMUSG00000053465","HS6ST3"
"ENSMUSG00000037062","SH3GLB1"
"ENSMUSG00000072473","C10orf53"
"ENSMUSG00000026983","IL36RN"
"ENSMUSG00000031201","BRCC3"
"ENSMUSG00000099820","OR5M9"
"ENSMUSG00000089054","RNU6-1204P"
"ENSMUSG00000109737","SPEM3"
"ENSMUSG00000028008","ASIC5"
"ENSMUSG00000066406","AKAP13"
"ENSMUSG00000054523","MS4A5"
"ENSMUSG00000021749","FAM3D"
"ENSMUSG00000036285","NOA1"
"ENSMUSG00000024960","PLCB3"
"ENSMUSG00000091387","GCNT4"
"ENSMUSG00000023224","SERPING1"
"ENSMUSG00000023140","REG1A"
"ENSMUSG00000040242","FGFR1OP2"
"ENSMUSG00000096329","TRAV22"
"ENSMUSG00000049047","ARMCX3"
"ENSMUSG00000119201","SNORD116-5"
"ENSMUSG00000119201","SNORD116-1"
"ENSMUSG00000119201","SNORD116-3"
"ENSMUSG00000026857","NTMT1"
"ENSMUSG00000056648","HOXB8"
"ENSMUSG00000028907","UTP11"
"ENSMUSG00000036473","TBC1D24"
"ENSMUSG00000055760","GEMIN6"
"ENSMUSG00000044709","GEMIN7"
"ENSMUSG00000078509","PRAMEF18"
"ENSMUSG00000078509","PRAMEF2"
"ENSMUSG00000078509","PRAMEF4"
"ENSMUSG00000078509","PRAMEF13"
"ENSMUSG00000078509","PRAMEF10"
"ENSMUSG00000078509","PRAMEF11"
"ENSMUSG00000078509","PRAMEF1"
"ENSMUSG00000078509","PRAMEF6"
"ENSMUSG00000078509","PRAMEF5"
"ENSMUSG00000078509","PRAMEF33"
"ENSMUSG00000078509","PRAMEF7"
"ENSMUSG00000078509","PRAMEF8"
"ENSMUSG00000101653","SYCP3"
"ENSMUSG00000026163","SPHKAP"
"ENSMUSG00000053198","PRX"
"ENSMUSG00000001065","ZNF276"
"ENSMUSG00000042492","TBC1D10B"
"ENSMUSG00000040258","NXPH4"
"ENSMUSG00000029312","KLHL8"
"ENSMUSG00000037119","FAM91A1"
"ENSMUSG00000119809","RNU6-144P"
"ENSMUSG00000089009","RNU6-543P"
"ENSMUSG00000024158","HAGH"
"ENSMUSG00000004558","NDRG2"
"ENSMUSG00000001763","TSPAN33"
"ENSMUSG00000069135","CEP43"
"ENSMUSG00000049648","OR13C3"
"ENSMUSG00000024815","TPD52L3"
"ENSMUSG00000031809","C16orf95"
"ENSMUSG00000077380","SNORA68B"
"ENSMUSG00000028607","CPT2"
"ENSMUSG00000029461","FAM168A"
"ENSMUSG00000087873","RNU6-998P"
"ENSMUSG00000036990","OTUD4"
"ENSMUSG00000054051","ERCC6"
"ENSMUSG00000051879","KRT71"
"ENSMUSG00000045216","HS6ST1"
"ENSMUSG00000029823","FMC1-LUC7L2"
"ENSMUSG00000029823","LUC7L2"
"ENSMUSG00000022723","CRYBG3"
"ENSMUSG00000096680","PRAMEF18"
"ENSMUSG00000096680","PRAMEF2"
"ENSMUSG00000096680","PRAMEF4"
"ENSMUSG00000096680","PRAMEF13"
"ENSMUSG00000096680","PRAMEF10"
"ENSMUSG00000096680","PRAMEF11"
"ENSMUSG00000096680","PRAMEF1"
"ENSMUSG00000096680","PRAMEF6"
"ENSMUSG00000096680","PRAMEF5"
"ENSMUSG00000096680","PRAMEF33"
"ENSMUSG00000096680","PRAMEF7"
"ENSMUSG00000096680","PRAMEF8"
"ENSMUSG00000051735","RINL"
"ENSMUSG00000094595","FSBP"
"ENSMUSG00000029171","PGM2"
"ENSMUSG00000038607","GNG10"
"ENSMUSG00000055177","CSTL1"
"ENSMUSG00000031060","RBM10"
"ENSMUSG00000031636","PDLIM3"
"ENSMUSG00000031157","PQBP1"
"ENSMUSG00002076853","RNU6-99P"
"ENSMUSG00000079563","PGLYRP2"
"ENSMUSG00000037991","RMI2"
"ENSMUSG00000052406","REXO4"
"ENSMUSG00000025035","ARL3"
"ENSMUSG00000030785","COX6A2"
"ENSMUSG00000079450","CLDN34"
"ENSMUSG00000030842","LAMTOR1"
"ENSMUSG00002076687","RNU2-42P"
"ENSMUSG00000056223","SPATA31A1"
"ENSMUSG00000056223","SPATA31A5"
"ENSMUSG00000056223","SPATA31A3"
"ENSMUSG00000056223","SPATA31E1"
"ENSMUSG00000056223","SPATA31C2"
"ENSMUSG00000119157","SNORD116-5"
"ENSMUSG00000119157","SNORD116-1"
"ENSMUSG00000119157","SNORD116-3"
"ENSMUSG00000003444","MED29"
"ENSMUSG00000053164","GPR21"
"ENSMUSG00002075534","RN7SKP241"
"ENSMUSG00000074651","MCIDAS"
"ENSMUSG00000049130","C5AR1"
"ENSMUSG00000051951","XKR4"
"ENSMUSG00000004263","ATN1"
"ENSMUSG00000094836","PRAMEF18"
"ENSMUSG00000094836","PRAMEF2"
"ENSMUSG00000094836","PRAMEF4"
"ENSMUSG00000094836","PRAMEF13"
"ENSMUSG00000094836","PRAMEF10"
"ENSMUSG00000094836","PRAMEF11"
"ENSMUSG00000094836","PRAMEF1"
"ENSMUSG00000094836","PRAMEF6"
"ENSMUSG00000094836","PRAMEF5"
"ENSMUSG00000094836","PRAMEF33"
"ENSMUSG00000094836","PRAMEF7"
"ENSMUSG00000094836","PRAMEF8"
"ENSMUSG00000031749","ST3GAL2"
"ENSMUSG00000064854","RNU6-1204P"
"ENSMUSG00000024841","EIF1AD"
"ENSMUSG00000030880","POLR3E"
"ENSMUSG00000039607","RBMS3"
"ENSMUSG00000003505","CEACAM21"
"ENSMUSG00000069324","BHMT"
"ENSMUSG00000026109","TMEFF2"
"ENSMUSG00000038872","ZFHX3"
"ENSMUSG00000078995","ZNF195"
"ENSMUSG00000033545","ZNRF1"
"ENSMUSG00000024502","JAKMIP2"
"ENSMUSG00000053175","BCL3"
"ENSMUSG00000019806","AIG1"
"ENSMUSG00000036983","TFB1M"
"ENSMUSG00000035804","INS"
"ENSMUSG00000012017","SCARF2"
"ENSMUSG00000067261","FOXD3"
"ENSMUSG00000043162","PYURF"
"ENSMUSG00000058183","MMEL1"
"ENSMUSG00000023000","DHH"
"ENSMUSG00000094758","TRAV22"
"ENSMUSG00000024878","CBWD3"
"ENSMUSG00000024878","CBWD5"
"ENSMUSG00000024878","CBWD6"
"ENSMUSG00000033792","ATP7A"
"ENSMUSG00002076818","SNORD14E"
"ENSMUSG00000018868","PNPLA5"
"ENSMUSG00000035469","RCBTB1"
"ENSMUSG00000006941","EIF1B"
"ENSMUSG00000041058","WWP1"
"ENSMUSG00000049744","ARHGAP15"
"ENSMUSG00000038679","TRPS1"
"ENSMUSG00000043940","WDFY3"
"ENSMUSG00000096074","IGHV1-45"
"ENSMUSG00000096074","IGHV1-46"
"ENSMUSG00000096074","IGHV1-58"
"ENSMUSG00000096074","IGHV1-3"
"ENSMUSG00000096074","IGHV1-69"
"ENSMUSG00000096074","IGHV1-69-2"
"ENSMUSG00000096074","IGHV1-69D"
"ENSMUSG00000047656","TRPT1"
"ENSMUSG00000073639","RAB18"
"ENSMUSG00000029152","OCIAD1"
"ENSMUSG00000075702","SELENOM"
"ENSMUSG00000024926","KAT5"
"ENSMUSG00000027562","CA2"
"ENSMUSG00000070107","MIR489"
"ENSMUSG00000030468","SIGLEC11"
"ENSMUSG00000059183","MTFMT"
"ENSMUSG00000050108","BPIFC"
"ENSMUSG00000038630","ZNF483"
